모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
여수 카펠라 리조트(신축),142661.0,111743.0,108367.0,121733.0,142668.0,162469.0,46086.0,92322.0,154566.0,161442.0,10429.0,142359.0,154901.0,147428.0,134017.0,171938.0,193669.0,141160.0,177927.0,156642.0,154202.0,178842.0,179702.0,206133.0,120926.0,184232.0,184035.0,77141.0,159120.0,163150.0,86187.0,91164.0,141160.0,153028.0,153356.0,89948.0,212619.0,133424.0,92464.0,140508.0,155288.0,173826.0,83907.0,128432.0,184509.0,130386.0,86187.0,82035.0,177189.0,76765.0,118569.0,115322.0,99824.0,88761.0,99268.0,149088.0,44624.0,162802.0,26117.0,46937.0,38331.0,9570.0,10429.0,,51143.0,16848.0,164464.0,60407.0,168881.0,27441.0,136526.0,18005.0,152298.0,45060.0,72531.0,181440.0,118030.0,91590.0,87803.0,95484.0,95449.0,58331.0,91590.0,111743.0,111743.0,111743.0,108070.0,104054.0,121603.0,136015.0,131449.0,123664.0,118878.0,140762.0,123559.0,163783.0,159467.0,175551.0,92026.0,99414.0
여수 하이클래스153부띠끄리조트,142645.0,111727.0,108351.0,121717.0,142652.0,162453.0,46070.0,92306.0,154550.0,161426.0,10413.0,142343.0,154885.0,147412.0,134001.0,171922.0,193653.0,141144.0,177911.0,156626.0,154186.0,178826.0,179686.0,206117.0,120910.0,184216.0,184019.0,77125.0,159104.0,163134.0,86171.0,91148.0,141144.0,153012.0,153340.0,89932.0,212603.0,133408.0,92448.0,140492.0,155272.0,173810.0,83891.0,128416.0,184493.0,130370.0,86171.0,82019.0,177173.0,76749.0,118553.0,115306.0,99808.0,88745.0,99252.0,149072.0,44608.0,162786.0,26101.0,46921.0,38315.0,9554.0,10413.0,,51127.0,16832.0,164448.0,60391.0,168865.0,27425.0,136510.0,16953.0,152282.0,45044.0,72515.0,181424.0,118014.0,91574.0,87787.0,95468.0,95433.0,58315.0,91574.0,111727.0,111727.0,111727.0,108054.0,104038.0,121587.0,135999.0,131433.0,123648.0,118862.0,140746.0,123543.0,163767.0,159451.0,175535.0,92010.0,99398.0
여수 키웨스트리조트(낭만포차 도보10분),135694.0,104776.0,101400.0,114766.0,135701.0,155502.0,39119.0,85355.0,147599.0,154475.0,2697.0,135392.0,147934.0,140461.0,127050.0,164971.0,186702.0,134193.0,170960.0,149675.0,147235.0,171875.0,172735.0,199166.0,113959.0,177265.0,177068.0,70369.0,152153.0,156183.0,79415.0,84197.0,134193.0,146061.0,146389.0,83176.0,205652.0,126457.0,85497.0,133541.0,148321.0,166859.0,76940.0,121465.0,177542.0,123419.0,79415.0,75068.0,170222.0,69798.0,111602.0,108355.0,92857.0,80938.0,92301.0,142121.0,36801.0,155835.0,19150.0,39114.0,30508.0,1697.0,2697.0,,44176.0,10076.0,157497.0,52584.0,161914.0,20669.0,129559.0,26423.0,145331.0,38093.0,65564.0,174473.0,111063.0,84623.0,80836.0,88517.0,88482.0,51364.0,84623.0,104776.0,104776.0,104776.0,101103.0,97087.0,114636.0,129048.0,124482.0,116697.0,111911.0,133795.0,116592.0,156816.0,152500.0,168584.0,85059.0,92447.0
여수 썬힐스파펜션,136955.0,106037.0,102661.0,116027.0,136962.0,156763.0,40380.0,86616.0,148860.0,155736.0,4893.0,136653.0,149195.0,141722.0,128311.0,166232.0,187963.0,135454.0,172221.0,150936.0,148496.0,173136.0,173996.0,200427.0,115220.0,178526.0,178329.0,71435.0,153414.0,157444.0,80481.0,85458.0,135454.0,147322.0,147650.0,84242.0,206913.0,127718.0,86758.0,134802.0,149582.0,168120.0,78201.0,122726.0,178803.0,124680.0,80481.0,76329.0,171483.0,71059.0,112863.0,109616.0,94118.0,82595.0,93562.0,143382.0,38458.0,157096.0,20411.0,40771.0,32165.0,3864.0,4893.0,,45437.0,11142.0,158758.0,54241.0,163175.0,21735.0,130820.0,23007.0,146592.0,39354.0,66825.0,175734.0,112324.0,85884.0,82097.0,89778.0,89743.0,52625.0,85884.0,106037.0,106037.0,106037.0,102364.0,98348.0,115897.0,130309.0,125743.0,117958.0,113172.0,135056.0,117853.0,158077.0,153761.0,169845.0,86320.0,93708.0
여수 리움호스텔,136143.0,105225.0,101849.0,115215.0,136150.0,155951.0,39568.0,85804.0,148048.0,154924.0,5404.0,135841.0,148383.0,140910.0,127499.0,165420.0,187151.0,134642.0,171409.0,150124.0,147684.0,172324.0,173184.0,199615.0,114408.0,177714.0,177517.0,70623.0,152602.0,156632.0,79669.0,84646.0,134642.0,146510.0,146838.0,83430.0,206101.0,126906.0,85946.0,133990.0,148770.0,167308.0,77389.0,121914.0,177991.0,123868.0,79669.0,75517.0,170671.0,70247.0,112051.0,108804.0,93306.0,82411.0,92750.0,142570.0,38274.0,156284.0,19599.0,40587.0,31981.0,3052.0,5404.0,,44625.0,10330.0,157946.0,54057.0,162363.0,20923.0,130008.0,23518.0,145780.0,38542.0,66013.0,174922.0,111512.0,85072.0,81285.0,88966.0,88931.0,51813.0,85072.0,105225.0,105225.0,105225.0,101552.0,97536.0,115085.0,129497.0,124931.0,117146.0,112360.0,134244.0,117041.0,157265.0,152949.0,169033.0,85508.0,92896.0
여수 해들채펜션,134931.0,104013.0,100637.0,114003.0,134938.0,154739.0,38356.0,84592.0,146836.0,153712.0,1441.0,134629.0,147171.0,139698.0,126287.0,164208.0,185939.0,133430.0,170197.0,148912.0,146472.0,171112.0,171972.0,198403.0,113196.0,176502.0,176305.0,71110.0,151390.0,155420.0,80156.0,83434.0,133430.0,145298.0,145626.0,83917.0,204889.0,125694.0,84734.0,132778.0,147558.0,166096.0,76177.0,120702.0,176779.0,122656.0,80156.0,74305.0,169459.0,69035.0,110839.0,107592.0,92094.0,77543.0,91538.0,141358.0,33406.0,155072.0,18395.0,35719.0,27113.0,2907.0,1441.0,,43413.0,10285.0,156734.0,49189.0,161151.0,20878.0,128796.0,25946.0,144568.0,37330.0,64801.0,173710.0,110300.0,83860.0,80073.0,87754.0,87719.0,50601.0,83860.0,104013.0,104013.0,104013.0,100340.0,96324.0,113873.0,128285.0,123719.0,115934.0,111148.0,133032.0,115829.0,156053.0,151737.0,167821.0,84296.0,91684.0
여수 르그랑블루리조트,143182.0,112264.0,108888.0,122254.0,143189.0,162990.0,46607.0,92843.0,155087.0,161963.0,10950.0,142880.0,155422.0,147949.0,134538.0,172459.0,194190.0,141681.0,178448.0,157163.0,154723.0,179363.0,180223.0,206654.0,121447.0,184753.0,184556.0,77662.0,159641.0,163671.0,86708.0,91685.0,141681.0,153549.0,153877.0,90469.0,213140.0,133945.0,92985.0,141029.0,155809.0,174347.0,84428.0,128953.0,185030.0,130907.0,86708.0,82556.0,177710.0,77286.0,119090.0,115843.0,100345.0,89282.0,99789.0,149609.0,45145.0,163323.0,26638.0,47458.0,38852.0,10091.0,10950.0,,51664.0,17369.0,164985.0,60928.0,169402.0,27962.0,137047.0,16099.0,152819.0,45581.0,73052.0,181961.0,118551.0,92111.0,88324.0,96005.0,95970.0,58852.0,92111.0,112264.0,112264.0,112264.0,108591.0,104575.0,122124.0,136536.0,131970.0,124185.0,119399.0,141283.0,124080.0,164304.0,159988.0,176072.0,92547.0,99935.0
"여수 해오름스파펜션(해수욕,펜션앞낚시)",150948.0,120030.0,116654.0,130020.0,150955.0,170756.0,54373.0,100609.0,162853.0,169729.0,18716.0,150646.0,163188.0,155715.0,142304.0,180225.0,201956.0,149447.0,186214.0,164929.0,162489.0,187129.0,187989.0,214420.0,129213.0,192519.0,192322.0,85428.0,167407.0,171437.0,94474.0,99451.0,149447.0,161315.0,161643.0,98235.0,220906.0,141711.0,100751.0,148795.0,163575.0,182113.0,92194.0,136719.0,192796.0,138673.0,94474.0,90322.0,185476.0,85052.0,126856.0,123609.0,108111.0,97048.0,107555.0,157375.0,52911.0,171089.0,34404.0,55224.0,46618.0,17857.0,18716.0,,59430.0,25135.0,172751.0,68694.0,177168.0,35728.0,144813.0,7296.0,160585.0,53347.0,80818.0,189727.0,126317.0,99877.0,96090.0,103771.0,103736.0,66618.0,99877.0,120030.0,120030.0,120030.0,116357.0,112341.0,129890.0,144302.0,139736.0,131951.0,127165.0,149049.0,131846.0,172070.0,167754.0,183838.0,100313.0,107701.0
여수 케이파크펜션,140389.0,109471.0,106095.0,119461.0,140396.0,160197.0,43814.0,90050.0,152294.0,159170.0,8157.0,140087.0,152629.0,145156.0,131745.0,169666.0,191397.0,138888.0,175655.0,154370.0,151930.0,176570.0,177430.0,203861.0,118654.0,181960.0,181763.0,74869.0,156848.0,160878.0,83915.0,88892.0,138888.0,150756.0,151084.0,87676.0,210347.0,131152.0,90192.0,138236.0,153016.0,171554.0,81635.0,126160.0,182237.0,128114.0,83915.0,79763.0,174917.0,74493.0,116297.0,113050.0,97552.0,86489.0,96996.0,146816.0,42352.0,160530.0,23845.0,44665.0,36059.0,7298.0,8157.0,,48871.0,14576.0,162192.0,58135.0,166609.0,25169.0,134254.0,17703.0,150026.0,42788.0,70259.0,179168.0,115758.0,89318.0,85531.0,93212.0,93177.0,56059.0,89318.0,109471.0,109471.0,109471.0,105798.0,101782.0,119331.0,133743.0,129177.0,121392.0,116606.0,138490.0,121287.0,161511.0,157195.0,173279.0,89754.0,97142.0
여수 휴펜션&호스텔 (낭포도보 4분),135252.0,104334.0,100958.0,114324.0,135259.0,155060.0,38677.0,84913.0,147157.0,154033.0,2180.0,134950.0,147492.0,140019.0,126608.0,164529.0,186260.0,133751.0,170518.0,149233.0,146793.0,171433.0,172293.0,198724.0,113517.0,176823.0,176626.0,69927.0,151711.0,155741.0,78973.0,83755.0,133751.0,145619.0,145947.0,82734.0,205210.0,126015.0,85055.0,133099.0,147879.0,166417.0,76498.0,121023.0,177100.0,122977.0,78973.0,74626.0,169780.0,69356.0,111160.0,107913.0,92415.0,80421.0,91859.0,141679.0,36284.0,155393.0,18708.0,38597.0,29991.0,1255.0,2180.0,,43734.0,9634.0,157055.0,52067.0,161472.0,20227.0,129117.0,26038.0,144889.0,37651.0,65122.0,174031.0,110621.0,84181.0,80394.0,88075.0,88040.0,50922.0,84181.0,104334.0,104334.0,104334.0,100661.0,96645.0,114194.0,128606.0,124040.0,116255.0,111469.0,133353.0,116150.0,156374.0,152058.0,168142.0,84617.0,92005.0
여수 뷰포레스파펜션(넷플릭스이용가능),136826.0,105908.0,102532.0,115898.0,136833.0,156634.0,40251.0,86487.0,148731.0,155607.0,4764.0,136524.0,149066.0,141593.0,128182.0,166103.0,187834.0,135325.0,172092.0,150807.0,148367.0,173007.0,173867.0,200298.0,115091.0,178397.0,178200.0,71306.0,153285.0,157315.0,80352.0,85329.0,135325.0,147193.0,147521.0,84113.0,206784.0,127589.0,86629.0,134673.0,149453.0,167991.0,78072.0,122597.0,178674.0,124551.0,80352.0,76200.0,171354.0,70930.0,112734.0,109487.0,93989.0,82466.0,93433.0,143253.0,38329.0,156967.0,20282.0,40642.0,32036.0,3735.0,4764.0,,45308.0,11013.0,158629.0,54112.0,163046.0,21606.0,130691.0,22878.0,146463.0,39225.0,66696.0,175605.0,112195.0,85755.0,81968.0,89649.0,89614.0,52496.0,85755.0,105908.0,105908.0,105908.0,102235.0,98219.0,115768.0,130180.0,125614.0,117829.0,113043.0,134927.0,117724.0,157948.0,153632.0,169716.0,86191.0,93579.0
여수 여수밤바다펜션,144544.0,113626.0,110250.0,123616.0,144551.0,164352.0,47969.0,94205.0,156449.0,163325.0,12312.0,144242.0,156784.0,149311.0,135900.0,173821.0,195552.0,143043.0,179810.0,158525.0,156085.0,180725.0,181585.0,208016.0,122809.0,186115.0,185918.0,79024.0,161003.0,165033.0,88070.0,93047.0,143043.0,154911.0,155239.0,91831.0,214502.0,135307.0,94347.0,142391.0,157171.0,175709.0,85790.0,130315.0,186392.0,132269.0,88070.0,83918.0,179072.0,78648.0,120452.0,117205.0,101707.0,90644.0,101151.0,150971.0,46507.0,164685.0,28000.0,48820.0,40214.0,11453.0,12312.0,,53026.0,18731.0,166347.0,62290.0,170764.0,29324.0,138409.0,14905.0,154181.0,46943.0,74414.0,183323.0,119913.0,93473.0,89686.0,97367.0,97332.0,60214.0,93473.0,113626.0,113626.0,113626.0,109953.0,105937.0,123486.0,137898.0,133332.0,125547.0,120761.0,142645.0,125442.0,165666.0,161350.0,177434.0,93909.0,101297.0
"여수 안녕,여수펜션(신축,낭만포차3분,관광초근접)",134841.0,103923.0,100547.0,113913.0,134848.0,154649.0,38266.0,84502.0,146746.0,153622.0,1224.0,134539.0,147081.0,139608.0,126197.0,164118.0,185849.0,133340.0,170107.0,148822.0,146382.0,171022.0,171882.0,198313.0,113106.0,176412.0,176215.0,70234.0,151300.0,155330.0,79280.0,83344.0,133340.0,145208.0,145536.0,83041.0,204799.0,125604.0,84644.0,132688.0,147468.0,166006.0,76087.0,120612.0,176689.0,122566.0,79280.0,74215.0,169369.0,68945.0,110749.0,107502.0,92004.0,79700.0,91448.0,141268.0,35563.0,154982.0,18297.0,37876.0,29270.0,1908.0,1224.0,,43323.0,9941.0,156644.0,51346.0,161061.0,20534.0,128706.0,25317.0,144478.0,37240.0,64711.0,173620.0,110210.0,83770.0,79983.0,87664.0,87629.0,50511.0,83770.0,103923.0,103923.0,103923.0,100250.0,96234.0,113783.0,128195.0,123629.0,115844.0,111058.0,132942.0,115739.0,155963.0,151647.0,167731.0,84206.0,91594.0
여수 엔펜션,134955.0,104037.0,100661.0,114027.0,134962.0,154763.0,38380.0,84616.0,146860.0,153736.0,1465.0,134653.0,147195.0,139722.0,126311.0,164232.0,185963.0,133454.0,170221.0,148936.0,146496.0,171136.0,171996.0,198427.0,113220.0,176526.0,176329.0,71134.0,151414.0,155444.0,80180.0,83458.0,133454.0,145322.0,145650.0,83941.0,204913.0,125718.0,84758.0,132802.0,147582.0,166120.0,76201.0,120726.0,176803.0,122680.0,80180.0,74329.0,169483.0,69059.0,110863.0,107616.0,92118.0,77519.0,91562.0,141382.0,33382.0,155096.0,18419.0,35695.0,27089.0,2931.0,1465.0,,43437.0,10309.0,156758.0,49165.0,161175.0,20902.0,128820.0,25970.0,144592.0,37354.0,64825.0,173734.0,110324.0,83884.0,80097.0,87778.0,87743.0,50625.0,83884.0,104037.0,104037.0,104037.0,100364.0,96348.0,113897.0,128309.0,123743.0,115958.0,111172.0,133056.0,115853.0,156077.0,151761.0,167845.0,84320.0,91708.0
여수 마린테라스풀빌라,123860.0,102552.0,93187.0,116343.0,137278.0,157079.0,40696.0,86932.0,147871.0,151399.0,23503.0,136969.0,148206.0,132455.0,116822.0,159349.0,181080.0,125336.0,172537.0,146599.0,144159.0,172147.0,169659.0,199438.0,115536.0,166843.0,171446.0,51278.0,153730.0,145761.0,60324.0,85774.0,125336.0,142985.0,146661.0,64085.0,202576.0,128034.0,87074.0,135118.0,143569.0,158853.0,78517.0,111043.0,171920.0,124996.0,60324.0,76645.0,167146.0,71375.0,113179.0,99498.0,94434.0,85046.0,83444.0,143698.0,44252.0,152759.0,24470.0,46565.0,37959.0,21450.0,23503.0,,45742.0,14133.0,147075.0,60035.0,163491.0,19975.0,127704.0,45197.0,146908.0,39659.0,67141.0,174745.0,108839.0,75766.0,71319.0,77308.0,77273.0,52941.0,75766.0,102552.0,102552.0,102552.0,102680.0,86665.0,116213.0,121042.0,117731.0,108691.0,104622.0,123373.0,108586.0,148810.0,146889.0,160578.0,86636.0,94024.0
여수 바라보다펜션,126184.0,104876.0,95511.0,122706.0,143641.0,163442.0,47059.0,93295.0,150195.0,153723.0,29866.0,143332.0,150530.0,134779.0,119146.0,161673.0,183404.0,127660.0,178900.0,148923.0,146483.0,174471.0,171983.0,201762.0,121899.0,169167.0,173770.0,53602.0,160093.0,148085.0,62648.0,92137.0,127660.0,145309.0,148985.0,66409.0,204900.0,130215.0,93437.0,141481.0,145893.0,161177.0,84880.0,113367.0,174244.0,131359.0,62648.0,83008.0,169470.0,77738.0,119542.0,101822.0,100797.0,91409.0,85768.0,150061.0,50615.0,155083.0,30833.0,52928.0,44322.0,27813.0,29866.0,,52105.0,20496.0,149399.0,66398.0,169854.0,26338.0,130028.0,51560.0,153271.0,46022.0,73504.0,177069.0,111163.0,78090.0,73643.0,79632.0,79597.0,57794.0,78090.0,104876.0,104876.0,104876.0,109043.0,88989.0,122576.0,123366.0,120055.0,111015.0,106946.0,125697.0,110910.0,151134.0,149213.0,162902.0,92999.0,100387.0
여수 블루망고풀빌라앤리조트,146261.0,115343.0,111967.0,125333.0,146268.0,166069.0,49686.0,95922.0,158166.0,165042.0,14029.0,145959.0,158501.0,151028.0,137617.0,175538.0,197269.0,144760.0,181527.0,160242.0,157802.0,182442.0,183302.0,209733.0,124526.0,187832.0,187635.0,80741.0,162720.0,166750.0,89787.0,94764.0,144760.0,156628.0,156956.0,93548.0,216219.0,137024.0,96064.0,144108.0,158888.0,177426.0,87507.0,132032.0,188109.0,133986.0,89787.0,85635.0,180789.0,80365.0,122169.0,118922.0,103424.0,92361.0,102868.0,152688.0,48224.0,166402.0,29717.0,50537.0,41931.0,13170.0,14029.0,,54743.0,20448.0,168064.0,64007.0,172481.0,31041.0,140126.0,13189.0,155898.0,48660.0,76131.0,185040.0,121630.0,95190.0,91403.0,99084.0,99049.0,61931.0,95190.0,115343.0,115343.0,115343.0,111670.0,107654.0,125203.0,139615.0,135049.0,127264.0,122478.0,144362.0,127159.0,167383.0,163067.0,179151.0,95626.0,103014.0
여수 라포즈펜션,140122.0,109204.0,105828.0,119194.0,140129.0,159930.0,43547.0,89783.0,152027.0,158903.0,7890.0,139820.0,152362.0,144889.0,131478.0,169399.0,191130.0,138621.0,175388.0,154103.0,151663.0,176303.0,177163.0,203594.0,118387.0,181693.0,181496.0,74602.0,156581.0,160611.0,83648.0,88625.0,138621.0,150489.0,150817.0,87409.0,210080.0,130885.0,89925.0,137969.0,152749.0,171287.0,81368.0,125893.0,181970.0,127847.0,83648.0,79496.0,174650.0,74226.0,116030.0,112783.0,97285.0,86222.0,96729.0,146549.0,42085.0,160263.0,23578.0,44398.0,35792.0,7031.0,7890.0,,48604.0,14309.0,161925.0,57868.0,166342.0,24902.0,133987.0,18638.0,149759.0,42521.0,69992.0,178901.0,115491.0,89051.0,85264.0,92945.0,92910.0,55792.0,89051.0,109204.0,109204.0,109204.0,105531.0,101515.0,119064.0,133476.0,128910.0,121125.0,116339.0,138223.0,121020.0,161244.0,156928.0,173012.0,89487.0,96875.0
여수 굿타임리조트,142683.0,111765.0,108389.0,121755.0,142690.0,162491.0,46108.0,92344.0,154588.0,161464.0,10451.0,142381.0,154923.0,147450.0,134039.0,171960.0,193691.0,141182.0,177949.0,156664.0,154224.0,178864.0,179724.0,206155.0,120948.0,184254.0,184057.0,77163.0,159142.0,163172.0,86209.0,91186.0,141182.0,153050.0,153378.0,89970.0,212641.0,133446.0,92486.0,140530.0,155310.0,173848.0,83929.0,128454.0,184531.0,130408.0,86209.0,82057.0,177211.0,76787.0,118591.0,115344.0,99846.0,88783.0,99290.0,149110.0,44646.0,162824.0,26139.0,46959.0,38353.0,9592.0,10451.0,,51165.0,16870.0,164486.0,60429.0,168903.0,27463.0,136548.0,17654.0,152320.0,45082.0,72553.0,181462.0,118052.0,91612.0,87825.0,95506.0,95471.0,58353.0,91612.0,111765.0,111765.0,111765.0,108092.0,104076.0,121625.0,136037.0,131471.0,123686.0,118900.0,140784.0,123581.0,163805.0,159489.0,175573.0,92048.0,99436.0
여수 나폴리펜션,136097.0,105179.0,101803.0,115169.0,136104.0,155905.0,39522.0,85758.0,148002.0,154878.0,5358.0,135795.0,148337.0,140864.0,127453.0,165374.0,187105.0,134596.0,171363.0,150078.0,147638.0,172278.0,173138.0,199569.0,114362.0,177668.0,177471.0,70577.0,152556.0,156586.0,79623.0,84600.0,134596.0,146464.0,146792.0,83384.0,206055.0,126860.0,85900.0,133944.0,148724.0,167262.0,77343.0,121868.0,177945.0,123822.0,79623.0,75471.0,170625.0,70201.0,112005.0,108758.0,93260.0,82365.0,92704.0,142524.0,38228.0,156238.0,19553.0,40541.0,31935.0,3006.0,5358.0,,44579.0,10284.0,157900.0,54011.0,162317.0,20877.0,129962.0,23472.0,145734.0,38496.0,65967.0,174876.0,111466.0,85026.0,81239.0,88920.0,88885.0,51767.0,85026.0,105179.0,105179.0,105179.0,101506.0,97490.0,115039.0,129451.0,124885.0,117100.0,112314.0,134198.0,116995.0,157219.0,152903.0,168987.0,85462.0,92850.0
여수 하멜펜션,134989.0,104071.0,100695.0,114061.0,134996.0,154797.0,38414.0,84650.0,146894.0,153770.0,2635.0,134687.0,147229.0,139756.0,126345.0,164266.0,185997.0,133488.0,170255.0,148970.0,146530.0,171170.0,172030.0,198461.0,113254.0,176560.0,176363.0,69664.0,151448.0,155478.0,78710.0,83492.0,133488.0,145356.0,145684.0,82471.0,204947.0,125752.0,84792.0,132836.0,147616.0,166154.0,76235.0,120760.0,176837.0,122714.0,78710.0,74363.0,169517.0,69093.0,110897.0,107650.0,92152.0,80337.0,91596.0,141416.0,36200.0,155130.0,18445.0,38513.0,29907.0,977.0,2635.0,,43471.0,9371.0,156792.0,51983.0,161209.0,19964.0,128854.0,25703.0,144626.0,37388.0,64859.0,173768.0,110358.0,83918.0,80131.0,87812.0,87777.0,50659.0,83918.0,104071.0,104071.0,104071.0,100398.0,96382.0,113931.0,128343.0,123777.0,115992.0,111206.0,133090.0,115887.0,156111.0,151795.0,167879.0,84354.0,91742.0
여수 마리나유스호스텔,144412.0,113494.0,110118.0,123484.0,144419.0,164220.0,47837.0,94073.0,156317.0,163193.0,12180.0,144110.0,156652.0,149179.0,135768.0,173689.0,195420.0,142911.0,179678.0,158393.0,155953.0,180593.0,181453.0,207884.0,122677.0,185983.0,185786.0,78892.0,160871.0,164901.0,87938.0,92915.0,142911.0,154779.0,155107.0,91699.0,214370.0,135175.0,94215.0,142259.0,157039.0,175577.0,85658.0,130183.0,186260.0,132137.0,87938.0,83786.0,178940.0,78516.0,120320.0,117073.0,101575.0,90512.0,101019.0,150839.0,46375.0,164553.0,27868.0,48688.0,40082.0,11321.0,12180.0,,52894.0,18599.0,166215.0,62158.0,170632.0,29192.0,138277.0,15791.0,154049.0,46811.0,74282.0,183191.0,119781.0,93341.0,89554.0,97235.0,97200.0,60082.0,93341.0,113494.0,113494.0,113494.0,109821.0,105805.0,123354.0,137766.0,133200.0,125415.0,120629.0,142513.0,125310.0,165534.0,161218.0,177302.0,93777.0,101165.0
여수 지뜨펜션(여수낭만포차 도보1분내),135903.0,104985.0,101609.0,114975.0,135910.0,155711.0,39328.0,85564.0,147808.0,154684.0,2712.0,135601.0,148143.0,140670.0,127259.0,165180.0,186911.0,134402.0,171169.0,149884.0,147444.0,172084.0,172944.0,199375.0,114168.0,177474.0,177277.0,71200.0,152362.0,156392.0,80246.0,84406.0,134402.0,146270.0,146598.0,84007.0,205861.0,126666.0,85706.0,133750.0,148530.0,167068.0,77149.0,121674.0,177751.0,123628.0,80246.0,75277.0,170431.0,70007.0,111811.0,108564.0,93066.0,80953.0,92510.0,142330.0,36816.0,156044.0,19359.0,39129.0,30523.0,2874.0,2712.0,,44385.0,10907.0,157706.0,52599.0,162123.0,21500.0,129768.0,26570.0,145540.0,38302.0,65773.0,174682.0,111272.0,84832.0,81045.0,88726.0,88691.0,51573.0,84832.0,104985.0,104985.0,104985.0,101312.0,97296.0,114845.0,129257.0,124691.0,116906.0,112120.0,134004.0,116801.0,157025.0,152709.0,168793.0,85268.0,92656.0
여수 여수야호스텔펜션,135179.0,104261.0,100885.0,114251.0,135186.0,154987.0,38604.0,84840.0,147084.0,153960.0,2183.0,134877.0,147419.0,139946.0,126535.0,164456.0,186187.0,133678.0,170445.0,149160.0,146720.0,171360.0,172220.0,198651.0,113444.0,176750.0,176553.0,69854.0,151638.0,155668.0,78900.0,83682.0,133678.0,145546.0,145874.0,82661.0,205137.0,125942.0,84982.0,133026.0,147806.0,166344.0,76425.0,120950.0,177027.0,122904.0,78900.0,74553.0,169707.0,69283.0,111087.0,107840.0,92342.0,80424.0,91786.0,141606.0,36287.0,155320.0,18635.0,38600.0,29994.0,1042.0,2183.0,,43661.0,9561.0,156982.0,52070.0,161399.0,20154.0,129044.0,25717.0,144816.0,37578.0,65049.0,173958.0,110548.0,84108.0,80321.0,88002.0,87967.0,50849.0,84108.0,104261.0,104261.0,104261.0,100588.0,96572.0,114121.0,128533.0,123967.0,116182.0,111396.0,133280.0,116077.0,156301.0,151985.0,168069.0,84544.0,91932.0
여수 모리아펜션,127335.0,96417.0,93041.0,106407.0,127342.0,147143.0,30118.0,76996.0,139240.0,146041.0,18968.0,127033.0,139575.0,132102.0,118691.0,156612.0,178343.0,125834.0,162601.0,141316.0,138876.0,163516.0,164376.0,190807.0,105600.0,168906.0,168709.0,58590.0,143794.0,147824.0,67636.0,75838.0,125834.0,137702.0,138030.0,71397.0,197293.0,118098.0,77138.0,125182.0,139962.0,158500.0,68581.0,113106.0,169183.0,115060.0,67636.0,66709.0,161863.0,61439.0,103243.0,99996.0,84498.0,75110.0,83942.0,133762.0,37827.0,147476.0,18045.0,40140.0,31534.0,17242.0,18968.0,,37265.0,9355.0,149138.0,53610.0,153555.0,7830.0,121200.0,40989.0,136972.0,31182.0,57205.0,166114.0,102704.0,76264.0,72477.0,80158.0,80123.0,43005.0,76264.0,96417.0,96417.0,96417.0,92744.0,88728.0,106277.0,120689.0,116123.0,108338.0,103552.0,125436.0,108233.0,148457.0,144141.0,160225.0,76700.0,84088.0
