연도,시도명,시군구명,축제명,개최기간,주최/주관,최초개최년도,예산합계,국비,지방비,기타,축제종류,조직형태,방문객수합계,내국인,외국인,개최장소,개최방식
2023,대구광역시,-,대구치맥페스티벌,7월경,(사)한국치맥산업협회,2013,2170,30,1240.0,900.0,기타,사단법인,15.0,5.0,10.0,두류공원,대면
2023,대구광역시,-,제45회대구약령시한방문화축제,5.5.~5.7.,약령시보존위원회,1978,520,30,470.0,20.0,전통역사,사단법인,6.0,5.0,1.0,대구약령시일원,대면
2023,대구광역시,중구,제18회 대구패션주얼리위크,9월 중,대구패션주얼리특구상인회,2006,10,0,10.0,0.0,특산물,상인회,5.2,5.0,0.2,대구패션주얼리특구 일원,대면
2023,대구광역시,중구,"제10회 빨간구두이야기
(수제화축제)",10월 중,-,2014,25,0,25.0,0.0,문화예술,-,0.1,0.0,0.1,향촌동 수제화골목,대면
2023,대구광역시,중구,서문시장글로벌대축제,10월 중,대구 서문시장 연합회,1997,200,60,130.0,10.0,전통역사,비영리법인,20.0,20.0,0.0,서문시장일대,혼합
2023,대구광역시,중구,교동시장한마음축제,10월 중,교동시장활성화구역상인회,2011,53,30,20.0,3.0,전통역사,비영리법인,0.0,0.0,0.0,교동시장일대,혼합
2023,대구광역시,중구,대구 문화재야행,8.18~19.,-,2016,200,80,120.0,0.0,문화예술,-,15.0,15.0,0.0,경상감영공원,대면
2023,대구광역시,중구,제11회 대구스트리트모터페스티벌,5월중,대구스트리트모터페스티벌 조직위원회,2010,83,0,58.0,25.0,기타,상인회,60.0,60.0,0.0,남산동자동차부속골목일원,대면
2023,대구광역시,중구,"제11회 김광석, 나의 노래 다시부르기",9월중,대구문화방송㈜,2013,159,0,159.0,0.0,문화예술,법인,60.0,60.0,0.0,신천둔치,대면
2023,대구광역시,중구,제34회 동성로축제,5.12.~5.14.,(사)달성문화선양회,1990,30,0,30.0,0.0,기타,비영리민간단체,1.0,1.0,0.0,동성로일원,대면
2023,대구광역시,중구,제31회 봉산미술제,5월중,봉산문화협회,1993,20,0,20.0,0.0,문화예술,비영리민간단체,3.0,3.0,0.0,봉산문화거리일원,대면
2023,대구광역시,중구,김광석길페스티벌,10월중,방천문화예술협회,2020,28,0,28.0,0.0,문화예술,비영리민간단체,130.0,130.0,0.0,김광석거리일원,대면
2023,대구광역시,중구,대구화교중화문화축제,10월중,대구화교협회,2006,20,0,20.0,0.0,문화예술,비영리민간단체,100.0,100.0,0.0,"대구화교소학교, 종로거리일원",대면
2023,대구광역시,동구,팔공산 벚꽃축제,4월중,팔공산 동화지구 상가번영회,2009,30,0,30.0,0.0,생태자연,축제조직위,20.0,20.0,0.0,"팔공산
동화지구",대면
2023,대구광역시,동구,팔공산 단풍축제,10월중,팔공산 동화지구 상가번영회,2000,25,0,25.0,0.0,생태자연,축제조직위,72.0,72.0,0.0,"팔공산
동화지구",미정
2023,대구광역시,서구,"달구벌목민관 부임
마을축제",10월중(2일간),해당없음,2015,40,0,40.0,0.0,전통역사,-,0.0,0.0,0.0,서구일대북비산네거리,대면
2023,대구광역시,남구,제28회 대덕제 「대구앞산축제」,5.5.~5.6.,대구광역시남구,1987,374,0,374.0,0.0,문화예술,기초지자체,555.0,555.0,0.0,앞산빨래터공원,대면
2023,대구광역시,남구,제11회 로드페스티벌,6.17.~6.18.,대명공연예술단체연합회,2013,47,0,47.0,0.0,문화예술,민간단체,6.0,6.0,0.0,대명공연거리,대면
2023,대구광역시,남구,2023 대구할로윈축제,10.28.~10.29.,미정,2018,130,0,130.0,0.0,문화예술,-,15.0,15.0,0.0,안지랑곱창골목,대면
2023,대구광역시,북구,금호강바람소리길축제,9월~10월중,행복북구문화재단,2015,470,0,470.0,0.0,문화예술/생태환경,재단법인,60.0,60.0,0.0,금호강 산격대교 하단,대면
2023,대구광역시,북구,떡볶이 페스티벌,5~6월 중,대구광역시북구,2021,200,0,200.0,0.0,문화예술,기초지자체,2.0,2.0,0.0,DGB대구은행파크,대면
2023,대구광역시,북구,논두렁밭두렁마을축제,10월중,강북풀뿌리단체협의회,2014,10,0,10.0,0.0,생태환경,민간,1.0,1.0,0.0,학정동 들녘,대면
2023,대구광역시,북구,댕댕이 페스티벌,4~5월중,영남일보,2023,95,0,95.0,0.0,주민화합,-,2.0,2.0,0.0,금호강 산격대교 하단,대면
2023,대구광역시,수성구,수성못페스티벌,9.22.~9.24.,수성문화재단,2014,430,0,430.0,0.0,문화예술,재단법인,1.0,1.0,0.0,수성못,대면
2023,대구광역시,달서구,장미꽃 필 무렵,5.19.~5.21.,달서문화재단,2011,66,0,66.0,0.0,생태자원,재단법인,7.0,7.0,0.0,이곡장미공원 등,대면
2023,대구광역시,달서구,선사문화체험축제,5.12.~5.13.,달서구문화원,2015,50,0,50.0,0.0,전통역사,사단법인,0.3,0.3,0.0,한샘청동공원 등,대면
2023,대구광역시,달서구,희망달서 큰잔치,10월중,달서문화재단,2013,200,0,200.0,0.0,주민화합,재단법인,3.0,3.0,0.0,달서아트센터 일원,대면
2023,대구광역시,달성군,제27회 참꽃 문화제,4.22.~4.23.,달성문화재단,1997,250,0,250.0,0.0,문화예술,재단법인,80.0,80.0,0.0,비슬산,대면
2023,대구광역시,달성군,2023 100대 피아노,10.7.,달성문화재단,2012,550,0,550.0,0.0,문화예술,재단법인,400.1,400.0,0.1,사문진야외공연장,대면
2023,대구광역시,달성군,yes! 키즈존,5월/ 10월,달성문화재단,2023,290,0,290.0,0.0,문화예술,재단법인,500.0,500.0,0.0,강정보/ 국립대구과학관,대면
2023,인천광역시,경제청,송도대표 축제,23년 10월중,연수문화재단,2022년,280,0,280.0,0.0,ㅇ 지역 전통문화,재단법인,8.0,8.0,0.0,송도달빛축제공원일원,대면
2023,인천광역시,경제청,영종대표축제,23년 10월중,중구문화재단,2022년,280,0,280.0,0.0,ㅇ 지역 전통문화,재단법인,4.0,4.0,0.0,영종 씨사이드파크광장,대면
2023,인천광역시,경제청,청라대표축제,23년 10월중,서구문화재단,2022년,280,0,280.0,0.0,ㅇ 지역 전통문화,재단법인,14.0,14.0,0.0,청라호수공원,대면
2023,인천광역시,경제청,용유 바다축제,23년 7.~8월,중구문화재단,2018년,200,0,200.0,0.0,ㅇ 지역 전통문화,재단법인,140.0,140.0,0.0,용유일원,대면
2023,인천광역시,경제청,IFEZ 20주년 경축음악회,23년 10월중,미디어문화과,,400,0,400.0,0.0,ㅇ IFEZ 20주년 기념,,430.0,430.0,0.0,송도일원,대면
2023,인천광역시,대공원,2023년 인천대공원 벚꽃축제,"4.15.~4.16.
(일정변경가능)",인천대공원사업소,"2023
(2009년이후 최초)",200,0,200.0,0.0,문화예술,,19.0,19.0,0.0,인천대공원,대면
2023,인천광역시,인천도시공사,제3회 인천도시재생축제,09.22.~09.23.,인천광역시 도시재생지원센터,2021,16,0,16.0,0.0,기타,위탁운영,0.0,0.0,0.0,인천아트플랫폼,대면
2023,인천광역시,인천관광공사,2023 인천펜타포트음악축제,6~9월,인천관광공사,1999,2930,30,1400.0,1500.0,문화예술,지방공기업,13.0,13.0,0.0,인천전역,대면
2023,인천광역시,인천관광공사,2023 인천개항장문화재야행,"6월, 10월",인천관광공사,2016,1063,425,319.0,319.0,문화관광,지방공기업,30.0,30.0,0.0,인천 개항장 일대,대면
2023,인천광역시,인천관광공사,제14회 INK콘서트,9. 9.,인천관광공사,2009,1000,0,1000.0,0.0,문화관광,지방공기업,70.0,65.0,5.0,인천문학경기장,대면
2023,인천광역시,인천관광공사,제6회 동인천 낭만시장,11. 4.~5.,인천관광공사,2018,400,0,400.0,0.0,주민화합,지방공기업,0.0,0.0,0.0,동인천역 북광장,대면
2023,인천광역시,인천관광공사,all nights INCHEON 페스티벌,10. 7.~29.,인천관광공사,2023,815,700,115.0,0.0,문화관광,지방공기업,0.0,0.0,0.0,송도센트럴파크,대면
2023,인천광역시,인천관광공사,송도세계문화관광축제(송도맥주축제),8월,(주)경인방송,2011,160,0,160.0,0.0,일반축제,언론사,0.0,0.0,0.0,송도달빛축제공원,대면
2023,인천광역시,인천관광공사,주섬주섬음악회,7월,인천관광공사,2016,65,0,65.0,0.0,일반축제,지방공기업,0.3,0.3,0.0,덕적도,대면
2023,인천광역시,중구,2023 어린이축제,5월,인천중구문화재단,2016,80,0,80.0,0.0,문화예술,재단법인,0.2,0.2,0.0,한중문화관/영종역사관,대면
2023,인천광역시,중구,2023 영종국제도시 세계전통음식축제,10월,인천중구문화재단,2022,280,0,280.0,0.0,문화예술,재단법인,0.0,0.0,0.0,씨사이드파크,대면
2023,인천광역시,중구,2023 크리스마스 트리축제,11월~2024년 1월,인천중구문화재단,2014,200,0,200.0,0.0,문화예술,재단법인,0.0,0.0,0.0,신포문화의거리,대면
2023,인천광역시,중구,북성포구축제,9월중,북성포구발전추진위원회,-,19,0,19.0,0.0,문화예술,비영리단체,0.0,0.0,0.0,북성포구,대면
2023,인천광역시,중구,연안부두축제,10월중,인천종합어시장협동조합,2001,80,0,80.0,0.0,문화예술,협동조합,60.0,60.0,0.0,인천종합어시장,대면
2023,인천광역시,계양구,제9회 계양산국악제,4.21~4.22,계양구 문화체육관광과,2015,300,0,300.0,0.0,"전통역사, 문화예술",지자체,174.0,174.0,0.0,계산체육공원,혼합형
2023,인천광역시,계양구,계양문화로 빛축제(가칭),10월~12월,계양구 문화체육관광과,2022,200,0,200.0,0.0,문화예술,지자체,274.3,274.0,0.3,"계양문화로
(예정)",대면
2023,인천광역시,서구,제5회 서구 평생학습축제,09.15.~09.16.,교육혁신과 평생학습팀,2016,41,0,41.0,0.0,ㅇ 기타(평생학습축제),지자체,65.0,65.0,0.0,미정,대면
2023,인천광역시,서구,2023 정서진 해넘이 행사,12.26.~12.31.,문화관광체육과,2011,90,0,90.0,0.0,ㅇ 기타(해넘이),지자체,110.0,110.0,0.0,정서진,대면
2023,인천광역시,연수구,제11회 능허대문화축제,미정,연수구축제추진위원회(예정),2004,280,0,280.0,0.0,기타,위원회,60.0,60.0,0.0,관내공원,대면
2023,인천광역시,남동구,제23회 소래포구축제,9~10월중,남동문화재단,2001,600,0,600.0,0.0,ㅇ 특산물,재단법인,528.0,527.0,1.0,소래포구,대면
2023,인천광역시,부평구,제27회 부평풍물대축제,09.22.~09.24.,부평구축제위원회,1997,700,0,700.0,0.0,문화예술,비영리단체,528.0,527.0,1.0,부평일대,대면
2023,인천광역시,미추홀구,제20회 주안미디어문화축제,9월 중,,2004,230,0,230.0,0.0,기타(주민화합 등),,81.0,81.0,0.0,미정,대면
2023,인천광역시,미추홀구,수봉산 페스티벌,10월 중,,2021,200,0,200.0,0.0,기타(주민화합 등),,5.0,5.0,0.0,수봉공원,대면
2023,인천광역시,미추홀구,2023 미추홀윈터마켓,12월 중,미추홀구 문화예술과,2018,200,0,200.0,0.0,기타,,22.4,22.0,0.4,주안역 남광장,대면
2023,인천광역시,동구,제34회 화도진축제,5월 중,,1990,410,0,410.0,0.0,"전통역사, 문화예술",,18.0,18.0,0.0,동인천역북광장,대면
2023,인천광역시,강화군,고려산진달래축제,04.15.~04-23.,강화군축제추진위원회,2003,250,0,250.0,0.0,생태 자연,지자체,0.0,0.0,0.0,고려산일원,대면
2023,인천광역시,강화군,삼랑성역사문화축제,10.07.~10.15.,삼랑성역사문화축제조직위원회,2001,160,10,150.0,0.0,전통 역사,비영리단체,0.0,0.0,0.0,전등사일원,대면
2023,인천광역시,강화군,강화 와글와글 원도심 활성화 행사,04.22.~04.23.,강화군 문화관광과,2023,200,0,200.0,0.0,문화예술,지자체,498.0,498.0,0.0,강화읍 일원,대면
2023,인천광역시,강화군,강화 화개정원 축제,09.23.~09.24.,강화군 문화관광과,2022,290,0,290.0,0.0,문화예술,지자체,300.0,300.0,0.0,교동 화개정원 일원,대면
2023,인천광역시,강화군,2023년 강화문화재야행,09.08.~09.09,강화군 문화관광과,2018,290,0,290.0,0.0,전통역사,지자체,20.0,20.0,0.0,강화읍 용흥궁공원 일원,대면
2023,인천광역시,강화군,강화 새우젓축제,10월 중,강화군 해양수산과,2004,225,0,180.0,45.0,특산물,지자체,3.0,3.0,0.0,강화군 일원,대면
2023,인천광역시,옹진군,장봉 벚꽃 축제,4월 중(미정),북도면,2010,20,0,20.0,0.0,생태자연,,2.0,2.0,0.0,북도면 장봉도옹암해변 등,대면
2023,인천광역시,옹진군,연평 꽃게체험 걷기축제,5월 중(미정),연가지기,2022,24,0,19.0,5.0,생태자연,비영리단체,97.0,97.0,0.0,연평면 종합운동장 등,대면
2023,인천광역시,옹진군,국사봉 알리기 등산대회,4월 중(미정),옹진산악연맹,2022,10,0,7.0,3.0,생태자연,비영리단체,300.0,300.0,0.0,영흥면 종합운동장 등,대면
2023,인천광역시,옹진군,신시모도 삼형제 보물섬 축제,5.27-28.,(사)신시모도 삼형제 보물섬,2014,50,0,35.0,15.0,문화예술,사단법인,356.0,356.0,0.0,시도 삼형제보물섬 광장 일대,대면
2023,인천광역시,옹진군,백령 심청효 연꽃축제,8월 중(미정),심청효테마파크마을공동체위원회,2017,10,0,7.0,3.0,문화예술,,99.0,99.0,0.0,백령심청테마파크,대면
2023,인천광역시,옹진군,옹진 해변 가요제,7.29.,옹진공연기획,2022,20,0,15.0,5.0,문화예술,사단법인,50.0,50.0,0.0,십리포해수욕장,대면
2023,광주광역시,-,배틀라인업in광주,6월중,-,2023,250,0,250.0,0.0,문화예술,-,0.0,0.0,0.0,국립아시아문화전당,대면
2023,광주광역시,-,푸드페스타,10월중,-,2023,200,0,200.0,0.0,문화예술,-,30.0,30.0,0.0,미정,대면
2023,광주광역시,-,2023 광주청년주간,9월중,-,2015,200,0,200.0,0.0,청년축제,-,0.0,0.0,0.0,미정,대면
2023,광주광역시,-,광주미디어아트페스티벌,10.04.~10.09.,-,2012,1800,900,900.0,0.0,문화예술,-,0.1,0.1,0.0,518민주광장 일원,대면
2023,광주광역시,-,광주프린지페스티벌,5~10월,(재)광주문화재단,2016,1300,0,1300.0,0.0,문화예술,재단법인,150.0,150.0,0.0,5·18민주광장 등 광주시일원,대면
2023,광주광역시,-,아트피크닉,4~10월,-,2016,400,0,400.0,0.0,문화예술,-,20.0,20.0,0.0,중외공원 일대,대면
2023,광주광역시,-,대인예술시장,3~11월,-,2008,500,250,250.0,0.0,문화예술,-,20.0,20.0,0.0,대인예술시장 일원,대면
2023,광주광역시,-,제30회 광주세계김치축제,11월중,김치축제위원회,1994,800,0,800.0,0.0,문화예술,위원회,153.0,150.0,3.0,광주광역시일원,대면
2023,광주광역시,동구,제20회 광주 추억의 충장축제,10.05.~10.09.,글로벌축제추진단,2004,2100,0,2100.0,0.0,문화예술,"지자체
전담부서",115.0,110.0,5.0,"5?18민주광장, 충장로 등",대면
2023,광주광역시,동구,2023 광주 버스커즈 월드페스티벌,10.01.~10.09.,글로벌축제추진단,2022,1100,0,1100.0,0.0,문화예술,"지자체
전담부서",44.0,39.0,5.0,"5?18민주광장, 충장로 등",대면
2023,광주광역시,서구,제8회 영산강 서창들녘 억새축제,10.13.~10.22.,-,2015,350,0,350.0,0.0,생태자연,-,152.0,150.0,2.0,영산강친수공원일원,대면
2023,광주광역시,남구,제40회 고싸움놀이축제,2.3~2.5.,-,1983,185,0,135.0,50.0,문화예술,-,2.1,2.0,0.1,고싸움놀이테마파크 일원,대면
2023,광주광역시,남구,제12회 굿모닝!양림,10월중,-,2011,160,0,100.0,60.0,문화예술,-,13.1,13.0,0.1,양림동 일대,대면
2023,광주광역시,남구,2023 양림&크리스마스 문화축제,12.1.~12.31,-,2016,150,0,150.0,0.0,문화예술,-,0.1,0.0,0.1,양림동,대면
2023,광주광역시,광산구,광산뮤직페스티벌(가칭),8월중,-,2023,250,0,250.0,0.0,문화예술,-,20.0,20.0,0.0,송산근린공원,대면
2023,대전광역시,-,2023 대전 0시 축제,8.11.~8.17.,대전광역시,2023,2900,0,2900.0,0.0,문화관광,지방자치단체,30.0,30.0,0.0,대전역~옛 충남도청 등 원도심 일원,대면
2023,대전광역시,-,2023 대전 0시 뮤직페스티벌,"5.19.~20.
5.26.~27. 
/ 2회",대전광역시,2022,290,0,290.0,0.0,문화예술,지방자치단체,32.0,30.0,2.0,"대흥동 문화예술의 거리, 으능정이 거리, 중앙로 지하상가",대면
2023,대전광역시,-,2023 대전사이언스페스티벌,10.19~10.22.,-,2000,1500,0,1500.0,0.0,문화예술,-,124.0,123.0,1.0,"엑스포시민남문광장, DCC, 원도심 일원 등",대면
2023,대전광역시,-,제2회 자운대 민군화합 페스티벌,10월(예정),대전관광공사(위탁),2019,100,0,100.0,0.0,기타(민군화합),공사,65.0,65.0,0.0,자운대,대면
2023,대전광역시,-,2023 대전 반려동물 문화축제,10월 중,-,2015,40,0,40.0,0.0,문화예술,-,6.0,6.0,0.0,대전반려동물공원,대면
2023,대전광역시,-,충청권 생활문화축제,10월 중,대전문화재단,2019,50,0,50.0,0.0,문화예술,재단법인,300.0,300.0,0.0,미정,대면
2023,대전광역시,-,대전빵축제,5월예정,대전관광공사,2021,400,0,400.0,0.0,시민축제,지방공기업,20.0,20.0,0.0,미정,대면
